saddle_gamma,saddle_proj,flow_i1_gamma,flow_i1_proj,flow_i2_gamma,flow_i2_proj,flow_1_gamma,flow_1_proj,flow_2_gamma,flow_2_proj,flow_sgd1_gamma,flow_sgd1_proj,flow_sgd2_gamma,flow_sgd2_proj,flow_adam1_gamma,flow_adam1_proj,flow_adam2_gamma,flow_adam2_proj
0.5703048038520528,-0.3787903548502092,6.501907553931132,-0.8277504019033192,8.481908146641576,2.6991470399285724,9.099298492057194,-0.7600707435074623,12.13085185053825,2.5349523544028503,4.095064887278273,-0.8612009720529954,14.007394757501151,2.4891529170489273,6.432787363432781,-0.7905313361451343,12.816227271692124,2.516343484018555
0.588511277040791,-0.33223479148402524,6.830236320794212,-0.8209921287034463,8.925144054778062,2.6700448552358207,9.667315861706093,-0.7552421484887837,12.873676220267232,2.515512488488972,4.0953033851635094,-0.8533407533920557,14.240311033790412,2.486465180019018,6.480068735069935,-0.7884237679702986,13.043954721171474,2.510009568858284
0.6053010113318142,-0.2821676781654904,7.184423283375395,-0.8145432444592737,9.3957817237658,2.643022496093015,10.272960933438654,-0.7507575857753876,13.662704207765916,2.497640994275306,4.092453614749557,-0.8635839596391354,14.45987268559066,2.4803445668720596,6.522765379413608,-0.7861116854171043,13.259699158013971,2.505286492457112
0.6198330056657841,-0.22942620587291612,7.565439374823293,-0.8084182675879104,9.89548353634724,2.6179218151708388,10.918682393463556,-0.7465903226488187,14.501622964046938,2.481174907233838,4.091905746962201,-0.8678953983294683,14.668260439027858,2.479012733085407,6.56154559628777,-0.7863732276385497,13.464631169105147,2.501634150701855
0.6313267698039751,-0.17597121648408243,7.97436806481286,-0.802620577894772,10.426011914508816,2.5945985950234878,11.607075704375552,-0.7427159749332911,15.394234906668142,2.4659760272830495,4.09176701077718,-0.8742310337094916,14.866122155145002,2.473381391399943,6.5963495757356405,-0.786528184654796,13.659958964097505,2.4993705333939094
0.6393451857405248,-0.12501114414264985,8.412393493142943,-0.7971490550830562,10.989286245531643,2.57291505219795,12.340892142816418,-0.7391121655808885,16.344502057067405,2.4519285302064135,4.0936971375507625,-0.8677475085219509,15.054912346414005,2.471682273527496,6.628085692713487,-0.7847806176296618,13.846378641328524,2.493321158649348
0.6440768901655192,-0.0804201453845903,8.880825243168175,-0.7919966340245035,11.587344491526242,2.5527420392422893,13.123058578701906,-0.7357585581062462,17.356546807628384,2.438928915431595,4.094362116954224,-0.8707871585520607,15.235081709875928,2.4677885054923676,6.657122340195205,-0.7850154780431509,14.025099627142646,2.4899477502675937
0.6463254033133087,-0.04555119663426208,9.381093622835593,-0.7871533549378117,12.222356906502217,2.5339638897182066,13.956674714160332,-0.732636491062763,18.434689586715162,2.42688707400228,4.092756776068719,-0.8715254308810101,15.407668314135792,2.466314866828795,6.683317818399452,-0.7870672598080917,14.196762144468078,2.4859309769011717
0.647136401392489,-0.02193014732283804,9.914756788544459,-0.7826064182312583,12.896621335870112,2.516480380715097,14.845050071338953,-0.7297287691895701,19.583469394493967,2.4157235487118447,4.093821649378768,-0.8663168714234613,15.573143664700368,2.4630470299891973,6.707263358085401,-0.7857556230495264,14.361834564299361,2.4834100123803253
0.6473429581753531,-0.008582288936876493,10.483510510268815,-0.7783421619397269,13.612584927842631,2.500191595028478,15.791694143085483,-0.7270197082637061,20.807676580389952,2.405366555865342,4.090452148373121,-0.8462957169348037,15.732179938213273,2.4600825521792693,6.729421924041491,-0.7837597013587011,14.521000663375816,2.481294942880921
0.6473769081470505,-0.002579886834689807,11.089186519248404,-0.7743459379633397,14.372825300142257,2.485012282140054,16.800341958594007,-0.7244946010705297,22.112344911953976,2.395751704646739,4.09564059421587,-0.8662916261269374,15.885379260698354,2.4585393374059143,6.749854225932861,-0.7827784766613561,14.674401038950059,2.4779840981307277
0.647380197961335,-0.0005538006585968022,11.733760944433161,-0.770602587537688,15.180071908264381,2.470859929576572,17.874977425014798,-0.722140296812455,23.50282137194387,2.3868212276780763,4.095459103856277,-0.8731291533549876,16.032859182490068,2.4540398773858256,6.768746012125249,-0.7811921639303832,14.82278460147543,2.474402645541544
0.6473804861161843,-7.720891133065899e-5,12.419359401956646,-0.7670974592821372,16.037207266456853,2.4576604550535714,19.019840492350603,-0.7199444132475947,24.98475768801626,2.378522213220119,4.093085366508148,-0.8690206028238303,16.17533525090508,2.4539058831796776,6.7862396744853175,-0.7824043086615241,14.966527230235695,2.4728792067535688
0.6473804852332543,-6.228391402976485e-6,13.148261779447116,-0.7638160314443847,16.94727755737457,2.4453466240040447,20.23943416873204,-0.7178956048021323,26.564136003955362,2.3708064454931077,4.091200269818049,-0.8498592675306098,16.312940759569223,2.4518262450322723,6.802178514770248,-0.7841737443836462,15.105693953730448,2.4699061236068838
0.6473804867430855,-2.469454520419301e-7,13.92290564053529,-0.7607441559407485,17.91350303609278,2.4338548899762436,21.538566617923458,-0.7159834389197055,28.247316457754582,2.3636297772348787,4.0932654704020885,-0.8551665705875289,16.446022762669116,2.450126717125189,6.816890111601454,-0.784867824618803,15.24096405864751,2.469160092944752
0.6473804867432446,-3.0809749057558733e-9,14.745902221330255,-0.7578684792293623,18.939284742247388,2.42312700541926,22.922349997930162,-0.7141981874172783,30.04104662710189,2.3569519670990506,4.094434847531692,-0.8560856667863194,16.574854495153005,2.4480361043430974,6.830430110803263,-0.7821712753366725,15.372100629859403,2.466554995724138
0.647380486744747,7.296845766502358e-11,15.620032997595846,-0.7551762873229474,20.028216917750427,2.413109459331971,24.396227675208294,-0.7125309491784897,31.95248587951174,2.3507359028313335,4.094365500165022,-0.8602888205898046,16.699672843975293,2.4467094320583644,6.843020682899905,-0.77926842744379,15.499644339160358,2.462459766447542
0.6473804867466035,1.1293899843112243e-11,16.548268562134876,-0.7526555784146094,21.184102254834997,2.4037524276102307,25.966002337299557,-0.7109734747123568,33.98925744025904,2.344947517842578,4.092337802746587,-0.872005181323086,16.82103444866184,2.444070691192004,6.854540529849153,-0.7783201553184176,15.62390814279024,2.4631315386734753
0.647380486748661,1.1657202980686066e-12,17.53375968546389,-0.7502952597198623,22.41096529657403,2.395009887639792,27.63784203600826,-0.7095181518607943,36.159457962971665,2.339555568165518,4.095059501670899,-0.88290633570299,16.938671288976217,2.4439924770374066,6.865012963668878,-0.7823998803656819,15.744701071865684,2.4590407491998274
0.6473804867507994,6.592400236815621e-13,18.579877282333,-0.7480844196014346,23.71306276985816,2.386839283249188,29.418329692962082,-0.7081579092835684,38.47170864763982,2.334531128529661,4.0918986445250685,-0.8700946421450146,17.05295979165593,2.4410928477978477,6.8745539316706985,-0.7840184508794986,15.8628369497826,2.4595591442589435
0.6473804867543997,2.513267371995198e-14,19.69019802070933,-0.7460133098111275,25.094871941396388,2.3792014406486133,31.314465070025438,-0.7068862158072704,40.935168199911814,2.329847548284663,4.0935172598410245,-0.8703866074930787,17.16404387092228,2.441389494945863,6.883247697645398,-0.7821246098037307,15.977827199635545,2.4574821190792866
0.64738048675859,1.930400284066991e-14,20.86852936476761,-0.7440725654845447,26.561168751689856,2.3720591551988197,33.33370273355678,-0.705697007949827,43.559602209951,2.3254803764945944,4.094333893950739,-0.8707983138479751,17.27224484940821,2.440120322879376,6.8915929635029345,-0.781257530617211,16.090076400127572,2.453836775150703
